age,income,loan_amount,loan_tenure,employment_type,cibil_score,existing_loans,education,loan_purpose,monthly_emi,emi_to_income,default
41,34156,1333643,36,Business,804,2,Under-Graduate,Personal,37505.12,1.0981,0
38,91208,1835237,12,Self-Employed,599,3,Graduate,Vehicle,155216.75,1.7018,1
57,164001,1916135,60,Salaried,408,4,Graduate,Personal,32325.57,0.1971,0
52,110377,1494988,24,Self-Employed,537,0,Graduate,Education,62742.14,0.5684,1
56,57863,387232,48,Self-Employed,592,0,Post-Graduate,Business,8160.67,0.141,1
37,80439,1279362,12,Self-Employed,878,2,Post-Graduate,Home,107484.04,1.3362,0
55,153266,1392641,48,Business,486,0,Post-Graduate,Business,29214.15,0.1906,1
31,136361,1889754,36,Salaried,335,3,Post-Graduate,Education,52989.65,0.3886,1
41,111176,904967,12,Business,860,1,Post-Graduate,Business,76083.91,0.6844,0
46,44777,1163926,12,Business,555,4,Under-Graduate,Education,98278.01,2.1948,0
24,172255,231417,12,Self-Employed,734,0,Under-Graduate,Education,19473.37,0.113,0
54,173517,290678,24,Salaried,307,0,Post-Graduate,Vehicle,12266.3,0.0707,0
38,102201,393275,12,Self-Employed,477,2,Post-Graduate,Business,32995.84,0.3229,0
60,162270,1120639,48,Business,541,2,Post-Graduate,Personal,23505.17,0.1449,0
55,167483,1739980,24,Business,340,1,Graduate,Education,73000.2,0.4359,0
61,196649,1563528,12,Salaried,656,4,Graduate,Business,131400.8,0.6682,0
49,30867,1973921,48,Business,412,0,Post-Graduate,Personal,41525.67,1.3453,1
49,77501,1439666,48,Business,465,1,Post-Graduate,Home,30344.92,0.3915,1
58,160338,1275619,60,Salaried,803,4,Graduate,Personal,21576.73,0.1346,0
62,54422,184670,48,Self-Employed,377,1,Graduate,Business,3884.3,0.0714,0
41,181280,60564,36,Salaried,495,0,Graduate,Business,1694.33,0.0093,0
62,136544,816412,12,Business,701,2,Graduate,Personal,68598.39,0.5024,1
33,177285,801794,12,Salaried,363,2,Graduate,Personal,67761.53,0.3822,0
61,153439,1615515,12,Self-Employed,724,2,Post-Graduate,Education,136308.38,0.8884,0
37,50362,361869,48,Business,341,3,Post-Graduate,Business,7638.84,0.1517,0
29,66588,1708998,48,Self-Employed,672,1,Graduate,Education,35878.33,0.5388,1
61,184357,155940,12,Self-Employed,605,0,Post-Graduate,Education,13096.25,0.071,0
21,141683,1027444,24,Salaried,508,1,Graduate,Home,43135.61,0.3045,0
22,51307,636373,24,Self-Employed,766,2,Graduate,Business,26881.71,0.5239,0
49,95280,1640726,36,Salaried,603,1,Graduate,Education,45959.31,0.4824,0
53,165939,1370985,60,Salaried,884,4,Post-Graduate,Home,23124.55,0.1394,0
30,71523,1239353,36,Self-Employed,691,1,Post-Graduate,Education,34804.06,0.4866,1
60,152450,236351,12,Salaried,452,3,Post-Graduate,Education,19916.57,0.1306,1
41,122669,1685335,12,Salaried,661,3,Post-Graduate,Business,141609.61,1.1544,1
48,173998,1189656,12,Self-Employed,563,2,Under-Graduate,Personal,100323.73,0.5766,1
31,118215,523050,60,Business,515,0,Graduate,Personal,8778.75,0.0743,0
54,113707,506195,48,Salaried,842,4,Graduate,Business,10703.34,0.0941,0
28,159252,367972,60,Salaried,823,0,Post-Graduate,Personal,6175.12,0.0388,0
42,107837,1589998,36,Self-Employed,493,0,Post-Graduate,Vehicle,44479.52,0.4125,0
28,133070,1477604,48,Salaried,326,4,Under-Graduate,Personal,31071.92,0.2335,0
35,183003,1730871,48,Self-Employed,345,3,Graduate,Education,36550.11,0.1997,1
37,170086,1668968,36,Business,357,2,Graduate,Education,46768.65,0.275,0
43,94872,1663798,48,Business,312,1,Post-Graduate,Home,35029.86,0.3692,0
44,102736,828894,24,Self-Employed,348,3,Post-Graduate,Business,34772.67,0.3385,1
39,20470,1999428,36,Business,393,2,Under-Graduate,Home,55946.44,2.7331,1
25,161025,1628914,36,Self-Employed,883,3,Graduate,Education,45778.5,0.2843,0
52,184579,1797888,24,Salaried,750,4,Under-Graduate,Education,75532.74,0.4092,0
64,107969,1578362,60,Business,678,0,Graduate,Home,26633.6,0.2467,0
21,106493,1078520,60,Salaried,309,4,Post-Graduate,Vehicle,18212.82,0.171,0
43,21523,1369204,60,Salaried,815,1,Under-Graduate,Personal,23133.91,1.0748,0
57,193833,1423368,48,Self-Employed,523,4,Post-Graduate,Vehicle,29884.25,0.1542,1
28,46169,1420665,24,Business,680,0,Graduate,Vehicle,59813.7,1.2955,1
33,60641,759038,36,Business,840,3,Graduate,Vehicle,21391.36,0.3528,0
28,169062,1654187,36,Salaried,601,2,Under-Graduate,Vehicle,46551.61,0.2754,0
43,44661,136332,36,Salaried,502,1,Post-Graduate,Personal,3815.94,0.0854,1
63,159491,931037,48,Self-Employed,888,3,Graduate,Business,19607.14,0.1229,0
21,29457,1579155,48,Business,870,2,Graduate,Home,33371.27,1.1329,0
44,82600,1354116,60,Self-Employed,495,0,Under-Graduate,Vehicle,22801.82,0.2761,0
55,118619,304547,48,Self-Employed,621,4,Under-Graduate,Vehicle,6431.3,0.0542,0
44,91102,1002865,60,Self-Employed,717,3,Post-Graduate,Home,16894.91,0.1855,0
37,48085,846747,60,Business,641,2,Under-Graduate,Home,14219.09,0.2957,1
25,112064,360112,36,Self-Employed,688,2,Graduate,Business,10082.12,0.09,0
40,196726,1780455,48,Business,308,4,Post-Graduate,Education,37354.53,0.1899,0
41,152202,321251,60,Self-Employed,831,3,Post-Graduate,Business,5398.59,0.0355,0
60,120723,1613332,24,Salaried,448,3,Post-Graduate,Education,68170.9,0.5647,1
51,148114,630069,24,Self-Employed,682,0,Graduate,Personal,26570.14,0.1794,1
56,85134,316013,48,Self-Employed,828,3,Under-Graduate,Business,6668.03,0.0783,0
31,57982,1965991,36,Business,311,4,Post-Graduate,Personal,55257.85,0.953,0
35,80185,505911,36,Salaried,775,3,Graduate,Home,14192.04,0.177,1
39,48477,503638,60,Salaried,893,0,Under-Graduate,Business,8465.1,0.1746,0
27,129161,1630835,48,Business,878,2,Post-Graduate,Home,34464.3,0.2668,0
48,67709,1981813,24,Business,352,3,Under-Graduate,Vehicle,83480.31,1.2329,1
63,174788,1877791,60,Salaried,735,4,Under-Graduate,Home,31630.63,0.181,0
25,93137,1386371,60,Business,505,3,Under-Graduate,Vehicle,23452.03,0.2518,0
25,51018,1417694,12,Salaried,353,1,Graduate,Education,119306.76,2.3385,1
50,154133,544509,48,Self-Employed,879,0,Post-Graduate,Vehicle,11500.31,0.0746,1
52,154681,73446,60,Self-Employed,789,2,Post-Graduate,Education,1241.06,0.008,0
28,50371,1880283,24,Salaried,643,1,Post-Graduate,Vehicle,79019.33,1.5687,0
30,98021,1267756,12,Salaried,468,4,Graduate,Vehicle,106434.14,1.0858,1
58,166877,578111,24,Self-Employed,460,3,Under-Graduate,Personal,24444.38,0.1465,1
52,22857,194526,36,Self-Employed,826,0,Graduate,Personal,5458.7,0.2388,0
48,157692,709292,12,Salaried,826,3,Post-Graduate,Home,59502.81,0.3773,0
37,23177,977724,12,Business,586,3,Under-Graduate,Personal,82359.0,3.5535,1
51,176183,255162,60,Business,711,3,Graduate,Education,4303.0,0.0244,0
28,103578,1166541,36,Salaried,821,3,Graduate,Personal,32829.51,0.317,0
60,104941,516196,60,Business,868,0,Graduate,Home,8728.22,0.0832,0
45,26826,322654,48,Self-Employed,498,1,Graduate,Business,6818.04,0.2542,1
29,159962,1535837,24,Self-Employed,460,4,Under-Graduate,Education,64921.18,0.4059,0
22,97428,715897,24,Business,688,1,Graduate,Business,30035.89,0.3083,0
35,141044,1564475,60,Salaried,773,0,Under-Graduate,Education,26403.07,0.1872,1
23,90020,155935,24,Self-Employed,680,4,Graduate,Home,6552.84,0.0728,1
56,20495,905566,24,Self-Employed,891,2,Post-Graduate,Personal,38042.44,1.8562,0
24,43481,807993,48,Self-Employed,423,1,Graduate,Business,17057.67,0.3923,1
34,157339,1957262,36,Business,371,0,Graduate,Business,54919.83,0.3491,0
61,132897,551443,12,Salaried,467,0,Post-Graduate,Personal,46610.95,0.3507,0
61,152815,303978,60,Business,583,0,Under-Graduate,Home,5101.87,0.0334,1
45,118475,719142,60,Salaried,793,4,Graduate,Personal,12145.73,0.1025,0
30,194845,426924,48,Salaried,335,3,Graduate,Vehicle,8963.69,0.046,1
41,72042,437688,48,Business,474,2,Post-Graduate,Vehicle,9192.71,0.1276,1
56,64476,566404,12,Self-Employed,498,4,Under-Graduate,Vehicle,47702.76,0.7399,1
32,43552,1950595,36,Salaried,415,4,Post-Graduate,Business,54723.04,1.2565,0
47,191844,1967246,60,Business,614,1,Graduate,Business,33138.85,0.1727,0
60,189802,387864,48,Self-Employed,519,2,Under-Graduate,Home,8197.67,0.0432,1
22,175020,1700868,60,Salaried,877,0,Graduate,Education,28692.08,0.1639,0
33,84093,1120648,24,Salaried,433,4,Post-Graduate,Personal,47117.92,0.5603,1
52,84123,131015,60,Self-Employed,421,2,Graduate,Education,2201.29,0.0262,0
51,31535,275075,36,Salaried,720,1,Post-Graduate,Business,7718.66,0.2448,0
36,81490,1842874,36,Business,791,3,Post-Graduate,Personal,51724.88,0.6347,0
52,61562,1171322,60,Salaried,898,2,Under-Graduate,Business,19750.0,0.3208,0
52,134042,226774,24,Salaried,588,0,Post-Graduate,Home,9532.85,0.0711,0
54,104080,414404,36,Self-Employed,352,4,Under-Graduate,Personal,11661.59,0.112,1
31,56269,449273,48,Business,504,3,Under-Graduate,Business,9429.93,0.1676,1
30,95674,178259,60,Self-Employed,647,1,Under-Graduate,Vehicle,3004.67,0.0314,0
35,57462,80916,24,Business,350,0,Under-Graduate,Vehicle,3411.5,0.0594,0
37,149199,601556,48,Self-Employed,339,3,Under-Graduate,Business,12637.57,0.0847,1
60,38147,1797914,60,Salaried,549,1,Post-Graduate,Education,30371.27,0.7962,1
38,191600,1866830,24,Business,517,0,Post-Graduate,Home,78702.07,0.4108,0
29,92095,73259,48,Business,478,4,Under-Graduate,Home,1544.62,0.0168,1
45,105925,496799,36,Salaried,850,1,Post-Graduate,Business,13949.21,0.1317,0
60,81381,653688,60,Self-Employed,482,3,Under-Graduate,Home,11050.01,0.1358,0
34,114468,346437,60,Business,463,0,Post-Graduate,Personal,5845.83,0.0511,1
45,78749,1734445,36,Salaried,676,2,Under-Graduate,Home,48653.53,0.6178,1
42,184744,1105619,12,Salaried,796,0,Graduate,Vehicle,92932.35,0.503,1
50,28731,1804366,48,Business,896,3,Graduate,Business,37863.83,1.3179,1
40,139647,157009,36,Business,760,3,Under-Graduate,Personal,4396.45,0.0315,0
41,66024,1923901,60,Business,773,2,Post-Graduate,Home,32544.04,0.4929,0
64,131712,1008146,48,Salaried,336,3,Under-Graduate,Vehicle,21214.26,0.1611,1
52,116121,1307713,48,Self-Employed,898,0,Post-Graduate,Education,27629.68,0.2379,0
41,18832,211940,12,Self-Employed,618,1,Under-Graduate,Home,17804.52,0.9454,0
55,47332,1911317,60,Business,854,0,Under-Graduate,Vehicle,32180.57,0.6799,0
52,27467,1618042,24,Salaried,711,3,Post-Graduate,Vehicle,68407.51,2.4905,1
50,56025,859716,12,Salaried,655,2,Post-Graduate,Vehicle,72175.03,1.2883,1
59,159179,687547,12,Business,528,2,Under-Graduate,Vehicle,57961.16,0.3641,0
32,92994,1199380,24,Salaried,563,4,Graduate,Education,50690.12,0.5451,1
61,109202,119000,24,Salaried,786,2,Graduate,Business,5030.63,0.0461,0
38,58481,134179,12,Salaried,860,2,Graduate,Vehicle,11334.96,0.1938,0
41,148653,1950057,48,Business,651,3,Graduate,Business,41186.81,0.2771,0
33,90118,1914273,36,Business,741,1,Graduate,Education,53817.74,0.5972,1
41,139010,1573282,36,Business,758,1,Post-Graduate,Education,44073.9,0.3171,0
28,197710,834514,12,Self-Employed,324,3,Graduate,Personal,70429.9,0.3562,1
60,138714,1122456,48,Self-Employed,430,2,Post-Graduate,Personal,23731.06,0.1711,0
27,154490,1969587,24,Business,669,0,Graduate,Vehicle,82972.91,0.5371,1
43,175185,1492047,12,Salaried,735,1,Post-Graduate,Business,125436.28,0.716,1
64,99363,444718,60,Salaried,523,3,Graduate,Education,7496.8,0.0754,0
52,138607,775552,48,Business,651,0,Graduate,Home,16358.04,0.118,0
31,78044,1950432,60,Salaried,784,2,Post-Graduate,Personal,32780.34,0.42,0
42,26814,519054,60,Salaried,496,3,Post-Graduate,Personal,8760.42,0.3267,0
42,114340,907398,12,Self-Employed,408,1,Under-Graduate,Home,76490.77,0.669,1
63,25024,222438,48,Salaried,519,0,Graduate,Business,4688.67,0.1874,0
45,124236,470641,60,Salaried,618,0,Graduate,Business,7916.31,0.0637,0
42,72836,495544,48,Business,381,1,Post-Graduate,Business,10406.02,0.1429,0
48,22435,819640,36,Self-Employed,836,0,Post-Graduate,Vehicle,23037.85,1.0269,1
49,85601,1690260,60,Self-Employed,731,1,Graduate,Vehicle,28496.43,0.3329,0
33,135871,1432414,60,Salaried,307,3,Graduate,Home,24099.97,0.1774,1
38,149479,1497598,48,Business,448,4,Post-Graduate,Education,31484.89,0.2106,0
22,113943,529490,36,Self-Employed,397,2,Post-Graduate,Home,14848.67,0.1303,1
49,47940,853538,60,Self-Employed,400,3,Graduate,Education,14378.55,0.2999,1
41,20666,106731,12,Salaried,666,2,Post-Graduate,Home,9025.8,0.4367,1
35,52122,1173586,48,Self-Employed,761,2,Post-Graduate,Vehicle,24768.28,0.4752,1
47,133647,299091,48,Business,713,1,Graduate,Business,6316.83,0.0473,0
51,171164,1393319,60,Business,558,4,Under-Graduate,Personal,23474.65,0.1371,0
35,144753,121326,36,Self-Employed,655,2,Post-Graduate,Home,3407.41,0.0235,0
43,138402,823164,60,Business,310,2,Under-Graduate,Home,13834.22,0.1,1
44,116190,387850,24,Business,715,3,Post-Graduate,Personal,16365.26,0.1408,0
64,115468,1631868,60,Salaried,870,4,Under-Graduate,Home,27474.67,0.2379,0
33,144207,1600074,24,Self-Employed,549,4,Post-Graduate,Business,67526.7,0.4683,0
42,41505,1213594,12,Self-Employed,849,2,Under-Graduate,Personal,102151.79,2.4612,0
63,51713,1543156,48,Salaried,421,4,Under-Graduate,Personal,32392.48,0.6264,1
57,58169,1648656,48,Salaried,364,3,Post-Graduate,Business,34625.51,0.5953,0
53,92511,538968,36,Salaried,601,1,Under-Graduate,Business,15172.39,0.164,0
23,197814,508128,60,Salaried,424,2,Graduate,Personal,8543.51,0.0432,0
39,55522,104645,12,Business,611,0,Graduate,Business,8797.76,0.1585,0
43,114397,1630096,24,Business,490,2,Graduate,Business,68899.5,0.6023,1
49,18880,521426,36,Salaried,749,2,Under-Graduate,Business,14659.99,0.7765,0
50,189526,1677630,12,Self-Employed,458,1,Post-Graduate,Personal,140867.69,0.7433,0
59,58539,1743465,12,Self-Employed,652,0,Under-Graduate,Home,146431.19,2.5014,0
64,29799,131588,24,Self-Employed,562,0,Post-Graduate,Education,5531.83,0.1856,1
45,119843,1278190,24,Salaried,705,0,Under-Graduate,Personal,53876.59,0.4496,0
57,196798,1628777,48,Business,316,1,Post-Graduate,Education,34371.95,0.1747,0
28,63784,1735270,60,Business,559,4,Under-Graduate,Business,29180.13,0.4575,1
62,128034,163693,36,Business,654,0,Under-Graduate,Business,4610.33,0.036,0
36,189405,1716313,60,Business,788,4,Graduate,Home,28821.94,0.1522,0
28,186900,60567,36,Self-Employed,513,3,Under-Graduate,Business,1696.54,0.0091,1
21,69362,1661243,12,Self-Employed,538,1,Graduate,Education,140479.4,2.0253,1
64,68997,1828904,24,Business,479,4,Post-Graduate,Personal,76797.93,1.1131,0
25,196413,1361039,24,Salaried,718,0,Post-Graduate,Personal,57507.73,0.2928,0
23,165145,1188581,12,Business,442,0,Graduate,Home,100289.77,0.6073,1
21,117399,1995998,12,Business,616,4,Under-Graduate,Education,167543.36,1.4271,0
24,29549,1845962,36,Salaried,543,4,Post-Graduate,Business,51825.26,1.7539,0
60,71920,1577912,12,Business,531,3,Under-Graduate,Vehicle,132937.97,1.8484,0
55,166388,1103367,36,Self-Employed,888,1,Under-Graduate,Home,31091.49,0.1869,0
52,172255,540488,60,Salaried,602,2,Under-Graduate,Home,9099.8,0.0528,0
62,108860,181401,24,Salaried,630,3,Post-Graduate,Vehicle,7636.9,0.0702,1
54,39624,255459,24,Business,860,3,Post-Graduate,Personal,10725.06,0.2707,0
63,61705,111032,24,Self-Employed,547,3,Under-Graduate,Personal,4681.82,0.0759,0
45,104326,749438,60,Self-Employed,582,0,Graduate,Personal,12595.86,0.1207,0
30,172828,925094,60,Self-Employed,586,4,Graduate,Vehicle,15530.98,0.0899,1
41,75390,1644164,48,Business,331,1,Graduate,Business,34766.34,0.4612,0
59,83369,912132,36,Business,799,0,Under-Graduate,Business,25562.84,0.3066,0
47,24589,1542737,36,Self-Employed,829,3,Graduate,Education,43189.87,1.7565,1
47,128012,629897,48,Business,680,1,Post-Graduate,Education,13286.83,0.1038,0
22,160188,241634,24,Self-Employed,362,0,Graduate,Personal,10204.14,0.0637,0
61,88181,664333,36,Business,427,2,Graduate,Vehicle,18586.57,0.2108,1
33,190858,1946909,36,Salaried,827,3,Under-Graduate,Home,54488.84,0.2855,0
29,138711,842135,24,Salaried,462,0,Post-Graduate,Business,35349.25,0.2548,0
56,91425,798005,12,Business,550,0,Post-Graduate,Vehicle,66969.78,0.7325,0
42,176358,1423835,12,Business,594,3,Graduate,Education,120095.99,0.681,1
62,30994,1076457,48,Self-Employed,478,2,Under-Graduate,Business,22685.64,0.7319,0
46,126915,269162,60,Salaried,528,4,Under-Graduate,Business,4540.72,0.0358,1
32,137961,1126252,36,Self-Employed,693,2,Graduate,Vehicle,31625.17,0.2292,0
37,119672,1553502,36,Business,695,3,Post-Graduate,Education,43734.5,0.3655,0
34,41639,794700,48,Self-Employed,371,4,Post-Graduate,Vehicle,16742.05,0.4021,0
34,32205,1799376,48,Self-Employed,617,0,Post-Graduate,Home,38023.92,1.1807,0
54,71677,1266571,36,Business,894,2,Under-Graduate,Business,35559.46,0.4961,1
40,47930,1390522,24,Salaried,678,2,Graduate,Vehicle,58706.42,1.2248,0
31,88313,1451051,24,Self-Employed,435,4,Under-Graduate,Vehicle,61068.77,0.6915,1
36,128153,506120,60,Business,677,0,Post-Graduate,Home,8522.16,0.0665,0
51,33316,1027666,36,Self-Employed,418,2,Under-Graduate,Vehicle,28938.55,0.8686,1
26,173376,1223362,36,Business,829,4,Post-Graduate,Business,34239.31,0.1975,0
39,111058,901601,36,Business,822,2,Graduate,Personal,25329.34,0.2281,0
57,102876,1691011,36,Business,686,0,Post-Graduate,Personal,47569.99,0.4624,0
24,100366,596363,48,Salaried,873,0,Graduate,Education,12584.75,0.1254,1
24,28403,1967023,12,Salaried,882,1,Under-Graduate,Home,165819.35,5.8381,1
40,95052,780076,36,Business,872,4,Under-Graduate,Education,21894.14,0.2303,0
30,88495,1107880,12,Salaried,872,3,Under-Graduate,Personal,93139.46,1.0525,1
44,178004,179851,24,Self-Employed,568,2,Post-Graduate,Home,7600.54,0.0427,1
55,111090,1481449,60,Salaried,823,0,Graduate,Vehicle,24931.51,0.2244,0
46,51701,1158198,24,Salaried,846,2,Under-Graduate,Vehicle,48901.29,0.9458,1
57,149457,1414935,36,Self-Employed,785,2,Under-Graduate,Business,39576.15,0.2648,0
58,72241,1047650,24,Self-Employed,737,3,Graduate,Personal,44027.55,0.6095,0
41,156439,1958981,48,Self-Employed,862,0,Post-Graduate,Vehicle,41201.72,0.2634,0
60,80030,1731518,12,Business,854,1,Under-Graduate,Home,146062.65,1.8251,1
59,192577,1504313,36,Self-Employed,410,4,Post-Graduate,Vehicle,42176.25,0.219,0
41,179404,1347685,48,Self-Employed,621,2,Post-Graduate,Education,28273.63,0.1576,0
30,181340,336172,12,Self-Employed,826,3,Post-Graduate,Education,28241.69,0.1557,0
58,171635,613616,48,Business,476,3,Under-Graduate,Education,12896.5,0.0751,0
24,120185,339445,24,Salaried,850,4,Under-Graduate,Education,14258.58,0.1186,1
40,51404,350159,36,Business,837,4,Graduate,Education,9808.0,0.1908,0
37,70182,1841212,24,Salaried,772,0,Graduate,Business,77720.22,1.1074,0
27,47991,611133,60,Self-Employed,862,2,Post-Graduate,Education,10288.43,0.2144,1
24,119601,1971826,36,Business,687,2,Under-Graduate,Business,55323.04,0.4626,0
49,193735,1699258,24,Business,397,4,Post-Graduate,Business,71844.75,0.3708,0
34,80886,225231,36,Salaried,710,1,Graduate,Vehicle,6321.42,0.0782,0
23,137002,355858,12,Business,674,2,Post-Graduate,Home,30081.78,0.2196,0
44,98848,1179298,36,Business,469,3,Post-Graduate,Education,33058.31,0.3344,1
57,170199,337374,36,Salaried,355,4,Under-Graduate,Home,9465.26,0.0556,1
36,72692,1715418,12,Business,624,2,Post-Graduate,Personal,144376.59,1.9861,0
24,52500,1147838,24,Business,559,0,Post-Graduate,Business,48363.07,0.9212,1
44,48785,1057705,36,Self-Employed,861,4,Under-Graduate,Personal,29719.61,0.6092,1
54,99146,91722,48,Self-Employed,639,3,Under-Graduate,Business,1927.57,0.0194,0
50,62997,1013863,36,Self-Employed,703,0,Graduate,Education,28536.86,0.453,0
38,22170,899228,24,Self-Employed,831,4,Under-Graduate,Personal,37872.65,1.7083,0
39,159375,745519,12,Self-Employed,473,4,Post-Graduate,Vehicle,62544.41,0.3924,0
51,86743,290740,24,Business,837,2,Graduate,Personal,12254.62,0.1413,0
39,50187,1076179,60,Business,459,0,Graduate,Business,18175.18,0.3621,1
39,147965,1709916,36,Self-Employed,309,4,Graduate,Business,47913.46,0.3238,1
42,159825,1199384,36,Salaried,893,3,Graduate,Home,33548.84,0.2099,0
44,53090,305416,12,Self-Employed,555,0,Post-Graduate,Personal,25792.21,0.4858,0
32,74412,1360704,36,Business,643,2,Post-Graduate,Vehicle,38356.82,0.5155,1
50,71030,1844145,48,Salaried,835,1,Post-Graduate,Education,38700.33,0.5448,0
58,32509,1497031,48,Self-Employed,672,4,Post-Graduate,Home,31639.86,0.9733,1
51,83653,820340,24,Salaried,734,1,Graduate,Personal,34511.04,0.4125,0
56,183001,1976959,12,Self-Employed,345,4,Post-Graduate,Home,167137.39,0.9133,1
39,144626,1411606,60,Business,354,2,Graduate,Personal,23810.82,0.1646,0
56,194363,939856,24,Self-Employed,377,2,Under-Graduate,Education,39712.26,0.2043,1
50,19042,1518987,12,Salaried,790,2,Post-Graduate,Education,128255.07,6.7354,0
53,52201,154697,12,Business,571,2,Under-Graduate,Vehicle,12980.37,0.2487,0
